,date,title_translate,title,searchCount,rank,words_list,"Coron-Related ( 1 yes, 0 not ) "
3784,2020/03/16,United States not WHO kit,美国不要世卫试剂盒,0,35,"['美国', '不要', '世卫', '试剂', '试剂盒']",
3785,2020/03/16,Li Lanjuan talk about herd immunity,李兰娟谈群体免疫,0,36,"['李兰娟', '谈', '群体', '免疫']",
3786,2020/03/16,UAE re-lit for the Chinese,阿联酋再为中国亮灯,0,37,"['阿联', '阿联酋', '再', '为', '中国', '亮灯']",
3787,2020/03/16,90 male nurses is confession,90后男护士被表白,0,38,"['90', '后', '护士', '男护士', '被', '表白']",
3788,2020/03/16,Zhang Weili stranded America,张伟丽滞留美国,0,39,"['张伟丽', '滞留', '美国']",
3789,2020/03/16,After the show cleared medical ward,医护展示清零后病房,0,40,"['医护', '展示', '清零', '后', '病房']",
3790,2020/03/16,63 politicians infect new crown,63位政要感染新冠,0,41,"['63', '位', '政要', '感染', '新冠']",
3791,2020/03/16,Deep panic in global markets,全球市场深陷恐慌,0,42,"['全球', '市场', '深陷', '恐慌']",
3792,2020/03/16,US citizens praised China,美国市民称赞中国,0,43,"['美国', '市民', '称赞', '中国']",
3793,2020/03/16,Scandinavian Airlines massive layoffs,北欧航空大幅裁员,0,44,"['北欧', '航空', '大幅', '裁员']",
3794,2020/03/16,United States cut interest rates to zero interest rate range,美降息至零利率区间,0,45,"['美', '降息', '至', '利率', '零利率', '区间']",
3795,2020/03/16,FAW Xiali renamed,一汽夏利改名,0,46,"['一汽', '夏利', '改名']",
3796,2020/03/16,C Luo donated under the name of two hotels,C罗捐出名下两酒店,0,47,"['C', '罗捐', '出名', '下', '两', '酒店']",
3797,2020/03/16,Barrier-free exchange of people and monkeys,人和猴子无障碍交流,0,48,"['人', '和', '猴子', '障碍', '无障碍', '交流']",
3798,2020/03/16,Wuhan Hong Yuan talk choked tears,袁弘谈武汉哽咽落泪,0,49,"['袁弘谈', '武汉', '哽咽', '落泪']",
3799,2020/03/16,Import and export trade deficit now,进出口贸易现逆差,0,50,"['进出', '出口', '进出口', '贸易', '现', '逆差']",
3800,2020/03/17,Experts on a secondary epidemic outbreak,专家谈疫情二次暴发,0,1,"['专家', '谈', '疫情', '二次', '暴发']",
3801,2020/03/17,Li Lanjuan talk about herd immunity,李兰娟谈群体免疫,0,2,"['李兰娟', '谈', '群体', '免疫']",
3802,2020/03/17,Trump issued ask God,特朗普发文求上帝,0,3,"['特朗普', '发文', '求', '上帝']",
3803,2020/03/17,US stocks opened fuse,美股开盘熔断,0,4,"['美股', '开盘', '熔断']",
3804,2020/03/17,Deep panic in global markets,全球市场深陷恐慌,0,5,"['全球', '市场', '深陷', '恐慌']",
3805,2020/03/17,United States not WHO kit,美国不要世卫试剂盒,0,6,"['美国', '不要', '世卫', '试剂', '试剂盒']",
3806,2020/03/17,Impact of the epidemic on the economy,疫情对经济运行影响,0,7,"['疫情', '对', '经济', '运行', '经济运行', '影响']",
3807,2020/03/17,Pentagon 37 people infected,美五角大楼37人感染,0,8,"['美', '五角', '大楼', '五角大楼', '37', '人', '感染']",
3808,2020/03/17,Long seven medium-sized change emit defeat,长七改中型发射失利,0,9,"['长七改', '中型', '发射', '失利']",
3809,2020/03/17,Mitchell confirmed no symptoms,米切尔确诊却没症状,0,10,"['切尔', '米切尔', '确诊', '却', '没', '症状']",
3810,2020/03/17,8 to 20 cases by outside input,8地增20例境外输入,0,11,"['8', '地增', '20', '例', '境外', '输入']",
3811,2020/03/17,National new cases of 21 cases,全国新增确诊21例,0,12,"['全国', '新增', '确诊', '21', '例']",
3812,2020/03/17,790 million people in Britain or need hospitalization,英790万人或需入院,0,13,"['英', '790', '万人', '或', '需', '入院']",
3813,2020/03/17,To crown the new US buyout vaccine,美国欲买断新冠疫苗,0,14,"['美国', '欲', '买断', '新冠', '疫苗']",
3814,2020/03/17,Three provinces took the lead school,三省区率先开学,0,15,"['三', '省区', '率先', '开学']",
3815,2020/03/17,Zhong Nanshan commentary Li Wenliang,钟南山评李文亮,0,16,"['南山', '钟南山', '评李文亮']",
3816,2020/03/17,Car hit the Palace Donghuamen,轿车撞上故宫东华门,0,17,"['轿车', '撞', '上', '故宫', '东华', '东华门']",
3817,2020/03/17,Returned Chinese dislike waiting area,归国华人嫌弃等待区,0,18,"['归国', '华人', '嫌弃', '等待', '区']",
3818,2020/03/17,Li Lanjuan talk Wuhan reopened,李兰娟谈武汉解封,0,19,"['李兰娟', '谈', '武汉', '解封']",
3819,2020/03/17,Artist Huang Zhibo jailed for fraud,艺人黄智博诈骗获刑,0,20,"['艺人', '黄智博', '诈骗', '获刑']",
3820,2020/03/17,Italian mayor apologized insulted China,意大利辱华市长道歉,0,21,"['大利', '意大利', '辱华', '市长', '道歉']",
3821,2020/03/17,Sichuan's first imported case,四川首例输入型病例,0,22,"['四川', '首例', '输入', '型', '病例']",
3822,2020/03/17,Australian Chinese for Beijing refused to isolation,澳籍华人返京拒隔离,0,23,"['澳籍', '华人', '返京', '拒', '隔离']",
3823,2020/03/17,Chinese aid to Serbia,中国援助塞尔维亚,0,24,"['中国', '援助', '塞尔', '维亚', '塞尔维', '塞尔维亚']",
3824,2020/03/17,China's response Trump remarks,中方回应特朗普言论,0,25,"['中方', '回应', '特朗普', '言论']",
3825,2020/03/17,"Iran to release 85,000 prisoners",伊朗释放8.5万囚犯,0,26,"['伊朗', '释放', '8.5', '万', '囚犯']",
3826,2020/03/17,High-end Yunxiang case retrial,高云翔案重审完结,0,27,"['高云', '翔案', '重审', '完结']",
3827,2020/03/17,Tom Hanks and his wife discharged from hospital,汤姆汉克斯夫妇出院,0,28,"['汤姆', '克斯', '汉克斯', '夫妇', '出院']",
3828,2020/03/17,Chen He was the second child female,陈赫二胎得女,0,29,"['陈赫', '二胎', '得', '女']",
3829,2020/03/17,Sichuan talk about not wearing masks situation,四川谈不戴口罩情况,0,30,"['四川', '谈不戴', '口罩', '情况']",
3830,2020/03/17,Running an Australian woman was dismissed,澳籍跑步女子被辞退,0,31,"['澳籍', '跑步', '女子', '被', '辞退']",
3831,2020/03/17,Hubei Express will return to work to resume production,湖北快递将复工复产,0,32,"['湖北', '快递', '将', '复工', '复产']",
3832,2020/03/17,63 politicians infect new crown,63位政要感染新冠,0,33,"['63', '位', '政要', '感染', '新冠']",
3833,2020/03/17,Account of the quiet sun,宁静晒户口本,0,34,"['宁静', '晒', '户口', '户口本']",
3834,2020/03/17,Yang Lan daughter rare appearance,杨澜女儿罕见亮相,0,35,"['杨澜', '女儿', '罕见', '亮相']",
3835,2020/03/17,Lu Lu mirror dance,李小璐对镜热舞,0,36,"['李小璐', '对镜', '热舞']",
3836,2020/03/17,Tokyo Olympics or delayed by two years,东京奥运或推迟2年,0,37,"['东京', '奥运', '或', '推迟', '2', '年']",
3837,2020/03/17,Football coach Garcia's death,足球教练加西亚去世,0,38,"['足球', '教练', '西亚', '加西亚', '去世']",
3838,2020/03/17,Chun wife lonely wedding,吴尊老婆孤独婚纱照,0,39,"['吴尊', '老婆', '孤独', '婚纱', '婚纱照']",
3839,2020/03/17,Jiangxi glider crash,江西滑翔机坠落,0,40,"['江西', '滑翔', '滑翔机', '坠落']",
3840,2020/03/17,League down for maintenance,英雄联盟停机维护,0,41,"['英雄', '联盟', '停机', '维护']",
3841,2020/03/17,Stephen Chow donated medical equipment,周星驰捐医疗设备,0,42,"['星驰', '周星驰', '捐', '医疗', '设备']",
3842,2020/03/17,Import and export trade deficit now,进出口贸易现逆差,0,43,"['进出', '出口', '进出口', '贸易', '现', '逆差']",
3843,2020/03/17,Italy Wenzhou temporary flight,意大利温州临时航班,0,44,"['大利', '意大利', '温州', '临时', '航班']",
3844,2020/03/17,Guan Xiaotong exposed released from quarantine,曝关晓彤解除隔离,0,45,"['曝关晓彤', '解除', '隔离']",
3845,2020/03/17,Jiao Yahui for the medical teams off,焦雅辉为医疗队送行,0,46,"['焦雅辉', '为', '医疗', '医疗队', '送行']",
3846,2020/03/17,Chinese mask replenishment to the world,中国口罩给世界补货,0,47,"['中国', '口罩', '给', '世界', '补货']",
3847,2020/03/17,Philippines state of calamity,菲律宾进入灾难状态,0,48,"['菲律宾', '进入', '灾难', '状态']",
3848,2020/03/17,Beijing by foreign input 6 cases,北京增6例境外输入,0,49,"['北京', '增', '6', '例', '境外', '输入']",
3849,2020/03/17,Entry into the credit-reporting,入境瞒报纳入征信,0,50,"['入境', '瞒报', '纳入', '征信']",
3850,2020/03/18,Philippines state of calamity,菲律宾进入灾难状态,0,1,"['菲律宾', '进入', '灾难', '状态']",
3851,2020/03/18,Hubei Express will return to work to resume production,湖北快递将复工复产,0,2,"['湖北', '快递', '将', '复工', '复产']",
3852,2020/03/18,Actress hotel isolated 40 days,女演员酒店隔离40天,0,3,"['演员', '女演员', '酒店', '隔离', '40', '天']",
3853,2020/03/18,Running an Australian woman was dismissed,澳籍跑步女子被辞退,0,4,"['澳籍', '跑步', '女子', '被', '辞退']",
3854,2020/03/18,Stephen Chow donated medical equipment,周星驰捐医疗设备,0,5,"['星驰', '周星驰', '捐', '医疗', '设备']",
3855,2020/03/18,Durant infected with the new virus crown,杜兰特感染新冠病毒,0,6,"['兰特', '杜兰特', '感染', '新冠', '病毒']",
3856,2020/03/18,Beijing new foreign input 11 cases,京新增11例境外输入,0,7,"['京', '新增', '11', '例', '境外', '输入']",
3857,2020/03/18,Italy deaths skyrocketing,意大利死亡数暴涨,0,8,"['大利', '意大利', '死亡', '死亡数', '暴涨']",
3858,2020/03/18,Jiang Yiwen dismissal,蒋逸文被解聘,0,9,"['蒋', '逸文', '被', '解聘']",
3859,2020/03/18,Zhong Nanshan talk about collective immunity,钟南山谈集体免疫,0,10,"['南山', '钟南山', '谈', '集体', '免疫']",
3860,2020/03/18,Bridge Water Fund warehouse explosion,桥水基金爆仓,0,11,"['桥水', '基金', '爆仓']",
3861,2020/03/18,Zhong Nanshan talk about drug treatment of pneumonia,钟南山谈肺炎治疗药,0,12,"['南山', '钟南山', '谈', '肺炎', '治疗', '药']",
3862,2020/03/18,Sichuan talk about not wearing masks situation,四川谈不戴口罩情况,0,13,"['四川', '谈不戴', '口罩', '情况']",
3863,2020/03/18,High-end Yunxiang case retrial,高云翔案重审完结,0,14,"['高云', '翔案', '重审', '完结']",
3864,2020/03/18,China's response Trump remarks,中方回应特朗普言论,0,15,"['中方', '回应', '特朗普', '言论']",
3865,2020/03/18,Liu Yunjie inappropriate remarks published,刘韵杰发表不当言论,0,16,"['刘韵杰', '发表', '不当', '言论']",
3866,2020/03/18,Dingzhou now major criminal cases,定州现重大刑事案件,0,17,"['定州', '现', '重大', '刑事', '案件', '刑事案', '刑事案件']",
3867,2020/03/18,NASA confirmed cases appear,NASA出现确诊病例,0,18,"['NASA', '出现', '确诊', '病例']",
3868,2020/03/18,Shaanxi announced the start dates,陕西公布开学时间,0,19,"['陕西', '公布', '开学', '时间']",
3869,2020/03/18,Hubei employment train departure,湖北就业专列发车,0,20,"['湖北', '就业', '专列', '发车']",
3870,2020/03/18,Meng apologize to Zhang Meng,张萌向张檬道歉,0,21,"['张萌', '向', '张檬', '道歉']",
3871,2020/03/18,Gansu increase in the risk zone 3,甘肃增3个中风险区,0,22,"['甘肃', '增', '3', '个', '中', '风险', '区']",
3872,2020/03/18,Ministry of Foreign Affairs to respond to Sino-US relations,外交部回应中美关系,0,23,"['外交', '外交部', '回应', '中美', '关系', '中美关系']",
3873,2020/03/18,Medical teams were singing the Red Flag fluttering,医疗队共唱红旗飘飘,0,24,"['医疗', '医疗队', '共唱', '红旗', '飘飘', '红旗飘飘']",
3874,2020/03/18,"Nearly 200,000 confirmed cases worldwide",全球确诊病例近20万,0,25,"['全球', '确诊', '病例', '近', '20', '万']",
3875,2020/03/18,Beijing gale struck,北京大风来袭,0,26,"['北京', '大风', '来袭']",
3876,2020/03/18,The US State Department is now more than confirmed cases,美国务院现多例确诊,0,27,"['美国', '国务', '国务院', '美国务院', '现', '多例', '确诊']",
3877,2020/03/18,Kim Woo-bin resigned diagnosed with a new crown,金宇彬被曝确诊新冠,0,28,"['金宇彬', '被', '曝', '确诊', '新冠']",
3878,2020/03/18,Beijing Yanqing forest fire,北京延庆森林火灾,0,29,"['北京', '延庆', '森林', '火灾']",
3879,2020/03/18,The new crown pet dog died of infection,感染新冠宠物狗死亡,0,30,"['感染', '新冠', '宠物', '宠物狗', '死亡']",
3880,2020/03/18,Chen He was the second child female,陈赫二胎得女,0,31,"['陈赫', '二胎', '得', '女']",
3881,2020/03/18,Zhang Meng Zhang Meng response,张檬回应张萌,0,32,"['张檬', '回应', '张萌']",
3882,2020/03/18,Jingdong announced stock buyback,京东宣布回购股票,0,33,"['京东', '宣布', '回购', '股票']",
3883,2020/03/18,Lin refuted US President,林书豪驳斥美国总统,0,34,"['书豪', '林书豪', '驳斥', '美国', '总统']",
3884,2020/03/18,New York Governor hate back to Trump,纽约州长回怼特朗普,0,35,"['纽约', '纽约州', '长回', '怼', '特朗普']",
3885,2020/03/18,Zhong Nanshan talk about the source of the virus,钟南山谈病毒源头,0,36,"['南山', '钟南山', '谈', '病毒', '源头']",
3886,2020/03/18,Zhong Nanshan children send gifts,小朋友送钟南山礼物,0,37,"['朋友', '小朋友', '送', '南山', '钟南山', '礼物']",
3887,2020/03/18,Henan adjust Emergency Response,河南调整应急响应,0,38,"['河南', '调整', '应急', '响应']",
3888,2020/03/18,Li Lanjuan talk Wuhan reopened,李兰娟谈武汉解封,0,39,"['李兰娟', '谈', '武汉', '解封']",
3889,2020/03/18,Sichuan's first imported case,四川首例输入型病例,0,40,"['四川', '首例', '输入', '型', '病例']",
3890,2020/03/18,Iran to complete the investigation of millions of people,伊朗完成千万人排查,0,41,"['伊朗', '完成', '千万', '人', '排查']",
3891,2020/03/18,Taiwan confirmed one-day record high,台湾单日确诊创新高,0,42,"['台湾', '单日', '确诊', '创新', '高']",
3892,2020/03/18,Lied sell masks fraud 900 000,谎称卖口罩诈骗90万,0,43,"['谎称', '卖', '口罩', '诈骗', '90', '万']",
3893,2020/03/18,US media were counter,美媒遭反制,0,44,"['美媒遭', '反制']",
3894,2020/03/18,Bergamo City 12 days 70 people dead,贝加莫市12天死70人,0,45,"['贝加莫', '市', '12', '天死', '70', '人']",
3895,2020/03/18,Zhong Nanshan commentary Li Wenliang,钟南山评李文亮,0,46,"['南山', '钟南山', '评李文亮']",
3896,2020/03/18,"Iran to release 85,000 prisoners",伊朗释放8.5万囚犯,0,47,"['伊朗', '释放', '8.5', '万', '囚犯']",
3897,2020/03/18,Italian mayor apologized insulted China,意大利辱华市长道歉,0,48,"['大利', '意大利', '辱华', '市长', '道歉']",
3898,2020/03/18,Chinese mask replenishment to the world,中国口罩给世界补货,0,49,"['中国', '口罩', '给', '世界', '补货']",
3899,2020/03/18,Men diagnosed induced isolation thousands,男子确诊致千人隔离,0,50,"['男子', '确诊', '致千人', '隔离']",
3900,2020/03/19,Beijing Pinggu hill fires,北京平谷发生山火,0,1,"['北京', '平谷', '发生', '山火']",
